도로종류,노선명,시설명,시도,시군구,읍면동,리,총길이,총폭,유효폭,높이,공수,교통량,기관구분1,기관구분2,기관구분3,준공년도,
시도,,김해터널,경상남도,김해시,진영읍,하계리,417,9.7,9,3.5,1,,자치단체,경남,김해시,1981,
시도,,까치울터널,경기도,부천시,작동,,130,15.8,10.8,4,2,11513,자치단체,경기,부천시오정구,2014,
시도,,남산터널,충청남도,아산시,방축동,,200,10,7,6.5,1,4710,자치단체,충남,아산시,1995,
시도,,남양터널,경기도,화성시,남양읍,남양리,240,12,11,6,1,9294,자치단체,경기,화성시,2016,
시도,,남원터널,전북특별자치도,남원시,대강면,옥택리,795,10,7,6,1,2142,자치단체,전북,남원시,1984,
시도,,내곡터널(상),경기도,성남시 수정구,상적동,,1040,13.4,10.4,8.7,1,31204,자치단체,경기,성남시수정구,1994,
시도,,내곡터널(하),경기도,성남시 수정구,상적동,,1059,13.4,10.4,8.7,1,31204,자치단체,경기,성남시수정구,1994,
시도,,내장산터널,전북특별자치도,정읍시,용산동,,177,8,8,6.2,,5834,자치단체,전북,정읍시,2001,
시도,,능내터널,경기도,군포시,산본동,,420,8,6.7,7.7,1,,자치단체,경기,군포시,1998,
시도,,능원터널,경기도,용인시 처인구,모현읍,능원리,72,8,8,5,,10253,자치단체,경기,용인시처인구,2002,
시도,,다솜터널(램프터널),세종특별자치시,세종시,다솜동,,290,16,12,9,,6650,자치단체,세종,시청,2023,
시도,,다솜터널(본선구간),세종특별자치시,세종시,다솜동,,460,16.3,16.3,7.5,,6650,자치단체,세종,시청,2023,
시도,,대곡터널(상),세종특별자치시,세종시,소정면,대곡리,462,9,7,6.8,1,7182,자치단체,세종,시청,2012,
시도,,대곡터널(하),세종특별자치시,세종시,소정면,대곡리,462,9,7,6.8,1,7182,자치단체,세종,시청,2012,
시도,,대산항터널,충청남도,서산시,대산읍,화곡리,193,23,16,8,1,4485,자치단체,충남,서산시,2015,
시도,,대신터널(시청방향),경상북도,김천시,신음동,,482,9,7,6.6,,6763,자치단체,경북,김천시,2021,
시도,,대신터널(혁신방향),경상북도,김천시,신음동,,490,9,7,6.6,,6763,자치단체,경북,김천시,2021,
시도,,대원터널(상),경기도,성남시 중원구,갈현동,,540,10,8.1,5.7,1,19387,자치단체,경기,성남시중원구,1993,
시도,,대원터널(하),경기도,성남시 중원구,상대원동,,540,10,8.1,5.7,1,7121,자치단체,경기,성남시중원구,1993,
시도,,대지산통로,경기도,용인시 수지구,죽전동,,45,8.7,8.7,4,,9205,자치단체,경기,용인시수지구,2006,
시도,,덕고개터널,경기도,파주시,적성면,답곡리,30,10,3.5,8,,4231,자치단체,경기,파주시,2009,
시도,,덕릉터널,경기도,남양주시,별내동,,3665,7.5,7.5,7,,,자치단체,경기,남양주시,2015,
시도,,덕풍터널 공영사방향,경기도,하남시,덕풍동,,420,11,9,6.8,2,27688,자치단체,경기,하남시,2012,
시도,,덕풍터널 한솔아파트방향,경기도,하남시,덕풍동,,420,11,9,6.8,,27688,자치단체,경기,하남시,2012,
시도,,도장터널(상),경기도,군포시,산본동,,250,8.4,7.3,6.6,1,,자치단체,경기,군포시,1993,
시도,,도장터널(하),경기도,군포시,산본동,,300,8.5,6.8,6.6,1,,자치단체,경기,군포시,1993,
시도,,돌마1터널,경기도,성남시 분당구,이매동,,225,20.4,16.6,6.4,2,22975,자치단체,경기,성남시분당구,2006,
시도,,돌마2터널(상),경기도,성남시 분당구,야탑동,,679,9.3,8.1,6.6,1,11972,자치단체,경기,성남시분당구,2006,
시도,,돌마2터널(하),경기도,성남시 분당구,이매동,,710,9.3,8.1,6.6,1,22975,자치단체,경기,성남시분당구,2006,
시도,,동백터널(동백방향),경기도,용인시 처인구,포곡읍,마성리,580,3.3,3.3,6.5,,7743,자치단체,경기,용인시기흥구,2012,
시도,,동백터널(마성방향),경기도,용인시 기흥구,동백동,,550,8.5,8.5,6.5,,15952,자치단체,경기,용인시기흥구,2012,
시도,,동점터널,강원특별자치도,태백시,동점동,,89.5,8.6,8,5,1,3066,자치단체,강원,태백시,1999,
시도,,동천터널,경기도,용인시 수지구,동천동,,363,10.1,9,4.8,1,15828,자치단체,경기,용인시수지구,2010,
시도,,두대터널,경상남도,창원시,성산구,두대동,100,8,7,4.8,1,7052,자치단체,경남,창원시성산구,2009,
시도,,두동터널,경상남도,거제시,거제면,옥산리,185,19.9,14,6.6,2,2010,자치단체,경남,거제시,2014,
시도,,둔덕2터널,전라남도,여수시,미평동,,150,7,7,5,1,5303,자치단체,전남,여수시,2012,
시도,,둔촌터널(상),경기도,성남시 중원구,도촌동,,810.5,10,6.5,7,1,19387,자치단체,경기,성남시중원구,2009,
시도,,둔촌터널(하),경기도,성남시 중원구,하대원동,,793,10,6.5,7,1,17164,자치단체,경기,성남시중원구,2009,
시도,,마래2터널,전라남도,여수시,덕충동,,640,4.5,4.5,4.5,1,5193,자치단체,전남,여수시,1926,
시도,,마북터널(상),경기도,용인시 기흥구,마북동,,759,9.3,7,7.4,1,13459,자치단체,경기,용인시기흥구,2005,
시도,,마북터널(하),경기도,용인시 기흥구,마북동,,744,9.3,7,7.4,1,13459,자치단체,경기,용인시기흥구,2005,
시도,,마진터널,경상남도,창원시 진해구,태백동,,372,6.5,6,4.5,1,4484,자치단체,경남,창원시진해구,1949,
시도,,마천터널(녹산방향),경상남도,창원시 진해구,마천동,,470,11.1,7,7,,7466,자치단체,경남,창원시진해구,2018,
시도,,마천터널(소사방향),경상남도,창원시 진해구,마천동,,460,11.1,7,7,,7466,자치단체,경남,창원시진해구,2018,
시도,,마치터널(상),경기도,남양주시,호평동,,376.3,9.9,9.9,4,1,,자치단체,경기,남양주시,1987,
시도,,마치터널(하),경기도,남양주시,화도읍,묵현리,313.4,9.9,9.9,4,1,,자치단체,경기,남양주시,1987,
시도,,명륜터널,경상북도,안동시,안기동,,744,10,7.5,7.7,,4421,자치단체,경북,안동시,2018,
시도,,모락산터널,경기도,의왕시,내손동,,120,12.2,12.2,4.5,1,,자치단체,경기,의왕시,2007,
시도,,모락터널,경기도,의왕시,오전동,,40,11.1,11.1,5.6,1,,자치단체,경기,의왕시,2009,
시도,,목우재터널,강원특별자치도,속초시,도문동,,610,10,10,7.1,1,,자치단체,강원,속초시,2005,
시도,,무곡터널,경상남도,창원시 의창구,북면,무곡리,50,8.5,7,4.5,1,4878,자치단체,경남,창원시의창구,2008,
시도,,물한재터널,충청남도,논산시,양촌면,반암리,100,10.5,10,7,1,7035,자치단체,충남,논산시,2009,
시도,,미르터널,세종특별자치시,세종시,용호동,,200,35,35,13,,6650,자치단체,세종,시청,2023,
시도,,박람회터널,전라남도,여수시,수정동,,173,16,12.8,4.8,2,,자치단체,전남,여수시,2012,
시도,,발티터널,충청북도,충주시,살미면,재오개리,415,10.8,10.8,7,,2818,자치단체,충북,충주시,2024,
시도,,방교터널,경기도,화성시,송동,,580,32.5,30.5,4.5,,9294,자치단체,경기,화성시,2014,
시도,,방장산터널,경상북도,포항시 북구,득량동,,110,29.8,22,10.4,2,4229,자치단체,경북,포항시북구,2009,
시도,,백봉터널,경기도,남양주시,평내동,,2490,21.7,18,7,,11188,자치단체,경기,남양주시,2011,
시도,,뱅이터널(별내방향),경기도,남양주시,퇴계원읍,퇴계원리,925,10.7,10.7,6.9,,9365,자치단체,경기,남양주시,2015,
시도,,뱅이터널(사능방향),경기도,남양주시,별내동,,925,10.7,10.7,6.9,,13145,자치단체,경기,남양주시,2015,
시도,,버들치터널(상),경기도,용인시 수지구,성복동,,4.5,11,11,4.5,,,자치단체,경기,용인시수지구,2011,
시도,,버들치터널(하),경기도,용인시 수지구,성복동,,390,11,11,4.5,,11844,자치단체,경기,용인시수지구,2011,
시도,,범박터널,경기도,부천시,범박동,,180,28.8,15,4.5,2,11513,자치단체,경기,부천시소사구,2008,
시도,,법화터널(상),경기도,용인시 기흥구,마북동,,1939,10.3,7.3,7.4,1,13459,자치단체,경기,용인시기흥구,2005,
시도,,법화터널(하),경기도,용인시 기흥구,마북동,,1909,10.3,7.3,7.4,1,13459,자치단체,경기,용인시기흥구,2005,
시도,,별내터널(상계방향),경기도,남양주시,별내면,광전리,1305,7,7,7.6,,11196,자치단체,경기,남양주시,2017,
시도,,별내터널(오남방향),경기도,남양주시,별내동,,1318,7,7,7.6,,13145,자치단체,경기,남양주시,2017,
시도,,병마산터널(상행)-천안방향,충청북도,청주시 흥덕구,오송읍,정중리,429,7,7,4.8,,4395,자치단체,충북,청주시흥덕구,2021,
시도,,병마산터널(하행)-오창방향,충청북도,청주시 흥덕구,오송읍,상봉리,449,7,7,4.8,,4395,자치단체,충북,청주시흥덕구,2021,
시도,,보배터널,경상남도,창원시 진해구,두동,,988,17,13.4,6.9,2,7466,자치단체,경남,창원시진해구,2012,
시도,,복개터널,경기도,평택시,청북읍,옥길리,200,26.5,22.4,4.5,2,13548,자치단체,경기,평택시,2009,
시도,,봉산터널,경기도,고양시 덕양구,향동동,,470,27,25,7.2,,8880,자치단체,경기,고양시,2016,
시도,,봉서산터널,충청남도,천안시 서북구,불당동,,105,12,8,7.6,1,7395,자치단체,충남,천안시서북구,2011,
시도,,봉서터널,경기도,파주시,파주읍,봉서리,50,35.6,27.4,11,,5634,자치단체,경기,파주시,2006,
시도,,봉화산터널(시청방향),강원특별자치도,원주시,호저면,만종리,435,14.9,11.8,4.8,,6029,자치단체,강원,원주시,2021,
시도,,봉화터널,전라남도,순천시,생목동,,996,10,10,4.7,2,4823,자치단체,전남,순천시,2008,
시도,,북변터널,경기도,김포시,북변동,,180,12,12,6.8,1,9512,자치단체,경기,김포시,1998,
시도,,불당터널,충청남도,천안시 서북구,불당동,,100,32.2,28,5.4,1,7395,자치단체,충남,천안시서북구,2010,
시도,,비재터널,경상북도,구미시,산동읍,백현리,275,12,12,8.2,,7587,자치단체,경북,구미시,2010,
시도,,사촌터널,경상남도,진주시,집현면,사촌리,162,11.5,9.8,8.6,,2772,자치단체,경남,진주시,2011,
시도,,산척터널,경기도,화성시,산척동,,353,15.2,13.7,9.7,,9294,자치단체,경기,화성시,2017,
시도,,삼성녹화터널,경기도,군포시,부곡동,,43,20.3,11.5,7.4,1,13640,자치단체,경기,군포시,2014,
시도,,상남터널,경상남도,창원시 성산구,상남동,,50,18,4,4,,8210,자치단체,경남,창원시성산구,1994,
시도,,상리터널(상),충청북도,청주시 청원구,율량동,,488,9.6,7.5,6.7,1,5786,자치단체,충북,청주시청원구,2013,
시도,,상리터널(하),충청북도,청주시 청원구,율량동,,550,9.6,7.5,7.6,1,5786,자치단체,충북,청주시청원구,2013,
시도,,샘골터널(상),전북특별자치도,정읍시,수성동,,185,12,12,7.5,,4450,자치단체,전북,정읍시,2002,
시도,,샘골터널(하),전북특별자치도,정읍시,수성동,,220,12,12,7.1,,4450,자치단체,전북,정읍시,2004,
시도,,서독터널(상),경기도,광명시,일직동,,600,13.3,11,9.2,1,15034,자치단체,경기,광명시,2004,
시도,,서독터널(하),경기도,광명시,일직동,,600,13.3,11,9.2,1,15034,자치단체,경기,광명시,2004,
시도,,서산터널,경상북도,포항시 북구,용흥동,,216,8.7,8,4.5,1,6021,자치단체,경북,포항시북구,1999,
시도,,서원재터널,경상북도,포항시 남구,호동,,190,25.4,22.4,5.1,2,7401,자치단체,경북,포항시남구,2007,
시도,,서진주 i.C 터널,경상남도,진주시,판문동,,260,9,7.5,4.8,1,4259,자치단체,경남,진주시,1996,
시도,,서판교터널 (대장동방향),경기도,성남시 분당구,하산운동,,891,8,6.5,6.5,,19179,자치단체,경기,성남시분당구,2021,
시도,,서판교터널 (서편교방향),경기도,성남시 분당구,대장동,,893,6.5,6.5,6.1,,19179,자치단체,경기,성남시분당구,2021,
시도,,석남터널,경상남도,밀양시,산내면,삼양리,486,7.8,7.5,6.4,1,2772,자치단체,경남,밀양시,1985,
시도,,성내미터널(분당방면),경기도,성남시 분당구,판교동,,702,9.7,8.5,7.3,1,10017,자치단체,경기,성남시분당구,2009,
시도,,성내미터널(안양방면),경기도,성남시 분당구,판교동,,735,9.7,8.5,7.3,1,10017,자치단체,경기,성남시분당구,2009,
시도,,성화터널,충청북도,청주시 서원구,성화동,,180,25,20,10,2,7224,자치단체,충북,청주시서원구,2011,
시도,,세교터널,경기도,오산시,금암동,,405,52,52,8.2,2,10409,자치단체,경기,오산시,2011,
시도,,소호터널,전라남도,여수시,소호동,,111.5,15,15,10.3,1,,자치단체,전남,여수시,2013,
시도,,송부터널,경기도,군포시,부곡동,,80,21.9,15.3,6.8,1,,자치단체,경기,군포시,2014,
시도,,수지중앙터널,경기도,용인시 수지구,성복동,,499,24,24,4.8,,11844,자치단체,경기,용인시수지구,2023,
시도,,신갈터널,경기도,용인시 기흥구,영덕동,,60,21,21,7,,15952,자치단체,경기,용인시기흥구,2008,
시도,,신광교터널(권선구방향),경기도,수원시 장안구,하광교동,,890,9,9,7,,22549,자치단체,경기,수원시,2020,
시도,,신광교터널(용인방향),경기도,수원시 영통구,이의동,,875,9,9,4.8,,21886,자치단체,경기,수원시,2020,
시도,,신봉터널,경기도,용인시 수지구,신봉동,,350,10,8,5,1,11995,자치단체,경기,용인시수지구,2011,
시도,,신산터널,경기도,파주시,광탄면,신산리,23,15,4,8,,4821,자치단체,경기,파주시,2007,
시도,,신항터널,경상남도,창원시 진해구,안골동,,79,9.5,9.5,5.2,,5743,자치단체,경남,창원시진해구,2007,
시도,,쌍학터널,경기도,화성시,비봉면,쌍학리,90,23,21,12,1,13166,자치단체,경기,화성시,2017,
시도,,양을산터널(상행),전라남도,목포시,용해동,,760,13,13,6,2,4870,자치단체,전남,목포시,2008,
시도,,양을산터널(하행),충청북도,청주시 서원구,현도면,중척리,760,13,13,6,2,12663,자치단체,전남,목포시,2008,
시도,,양지터널,경기도,성남시 수정구,양지동,,175,30,30,4.8,,7589,자치단체,경기,성남시수정구,2024,
시도,,어곡터널,경상남도,양산시,상북면,소토리,948.5,10,7.2,5,1,6845,자치단체,경남,양산시,2004,
시도,,어은터널,전북특별자치도,전주시 덕진구,진북동,,144,9.5,8,4.8,1,5384,자치단체,전북,전주시완산구,1992,
시도,,영장산터널,경기도,성남시 수정구,태평동,,534.2,17.5,15.5,9,,,자치단체,경기,성남시수정구,2011,
시도,,왜목터널,충청남도,당진시,석문면,장고항리,135,9.3,9,4.5,1,,자치단체,충남,당진시,2007,
시도,,용상터널(상행),경상북도,안동시,용상동,,252,8.5,6.5,7.1,,4403,자치단체,경북,안동시,2008,
시도,,용상터널(하행),경상북도,안동시,성곡동,,206,8.5,6.5,7.1,,4403,자치단체,경북,안동시,2008,
시도,,용원터널(녹산방향),경상남도,창원시 진해구,두동,,2594,12.2,12.2,7.4,,7466,자치단체,경남,창원시진해구,2018,
